STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
MISSOURI,1980,House,10,Bill D. Burlison,Democrat,94465
MISSOURI,1980,House,10,Bill Emerson,Republican,116167
MISSOURI,1982,HOUSE,2,Robert A. Young,Democratic,148227
MISSOURI,1982,HOUSE,2,John O. Shields,Republican,81762
MISSOURI,1982,HOUSE,3,Richard A. Gephardt,Democratic,143132
MISSOURI,1982,HOUSE,3,Robert A. Cedarburg,Republican,41277
MISSOURI,1982,HOUSE,4,Ike Skelton,Democratic,151459
MISSOURI,1982,HOUSE,4,Bill Baker,Republican,71869
MISSOURI,1980,House,5,Richard Bolling,Democrat,110957
MISSOURI,1980,House,5,Vincent E. Baker,Republican,47309
MISSOURI,1980,House,6,Vernon King,Democrat,62048
MISSOURI,1980,House,6,Tom Coleman,Republican,149281
MISSOURI,1980,House,7,Ken Young,Democrat,76844
MISSOURI,1980,House,7,Gene Taylor,Republican,151668
MISSOURI,1980,House,8,Steve Gardner,Democrat,95751
MISSOURI,1980,House,8,Wendell Bailey,Republican,127675
MISSOURI,1980,House,9,Harold L. Volkmer,Democrat,135905
MISSOURI,1980,House,9,John W. Turner,Republican,104835
MISSOURI,1982,PRESIDENT,,,,931182
MISSOURI,1982,PRESIDENT,,,,1074181
MISSOURI,1982,PRESIDENT,,,,77920
MISSOURI,1982,PRESIDENT,,,,14422
MISSOURI,1982,PRESIDENT,,,,1515
MISSOURI,1982,PRESIDENT,,,,604
MISSOURI,1982,SENATE,,Thomas F. Eagleton,Democratic,1074859
MISSOURI,1982,SENATE,,Gene McNary,Republican,985399
MISSOURI,1982,SENATE,,Martha Pettis,Socialist Workers,6707
MONTANA,1980,House,1,Pat Williams,Democrat,112866
MONTANA,1980,House,1,John K. (Jack) McDonald,Republican,70874
MONTANA,1980,House,2,Tom (Thomas) Monahan,Democrat,63370
MONTANA,1980,House,2,Ron Marlenee,Republican,91431
MONTANA,1980,Presidential,,,,118032
MONTANA,1980,Presidential,,,,206814
MONTANA,1980,Presidential,,,,29281
MONTANA,1980,Presidential,,,,9825
Maine,1974,Representative,1,,,74602
Maine,1974,Representative,1,,,132148
Maine,1974,Representative,1,,,107653
Maine,1974,Representative,1,,,104532
Maine,1974,Representative,1,,,117456
Maine,1974,Representative,1,,,142609
Maine,1974,Representative,1,,,604478
Maine,1974,Representative,1,,,887
Maine,1974,Representative,1,,,1374
Maine,1974,Representative,1,,,588
Maine,1974,Representative,1,,,2359
Maine,1974,Representative,1,,,4208
Maine,1974,Representative,1,,,1116853
Maine,1974,Representative,1,,,796
Maine,1974,Representative,1,,,380
Maine,1974,Representative,1,,,1175
Maine,1974,Representative,1,,,584
Maine,1974,Representative,1,,,244
Maine,1974,Representative,1,,,341
Maine,1974,Representative,1,,,394
Maine,1974,Representative,1,,,319
Maine,1974,Representative,1,,,205311
Maine,1974,Representative,1,,,206213
Maine,1974,Representative,1,,,211342
Maine,1974,Representative,1,,,212827
Maine,1974,Representative,1,,,211502
Maine,1974,Representative,1,,,1227908
Maine,1974,Representative,1,,,1567
Maine,1974,Representative,1,,,1317166
Maine,1990,Presidential,,,,239151
Maine,1990,Presidential,,,,206504
Maine,1990,Presidential,,,,103012
Maine,1880,Presidential,,,,147802
Maine,1980,Presidential,,,,238522
Maine,1980,Presidential,,,,220974
Maryland,1990,Presidential,,,,707094
Maryland,1990,Presidential,,,,668225
Maryland,1990,Presidential,,,,275597
Maryland,1880,Presidential,,,,214525
Maryland,1980,Presidential,,,,847284
Maryland,1980,Presidential,,,,726161
Massachusetts,1982,House,10,Robert E. McCarthy,Democrat,85629
Massachusetts,1982,House,10,Margaret M. Heckler,Republican,131794
Massachusetts,1982,House,10,Other,Write-in,10
Massachusetts,1982,House,11,Brian J. Donnelly,Democrat,137066
Massachusetts,1982,House,11,Other,Write-in,56
Massachusetts,1982,House,12,Gerry E. Studds,Democrat,195791
Massachusetts,1982,House,12,Paul V. Doane,Republican,71620
Massachusetts,1982,House,12,Other,Write-in,10
Massachusetts,1982,House,9,John Joseph Moakley,Democrat,104010
Massachusetts,1982,House,9,Other,Write-in,36
Massachusetts,1880,Presidential,,,,282512
Massachusetts,1980,Presidential,,,,1057631
Massachusetts,1980,Presidential,,,,1053802
Michigan,1982,House,1,John Conyers Jr.,Democrat,123286
Michigan,1982,House,1,William M. Bell,Republican,6244
Michigan,1982,House,1,Thomas W. Jones,Libertarian,699
Michigan,1982,House,1,Other,Write-in,1
Michigan,1988,Representative,10,Don Albosta,Democrat,126962
Michigan,1988,Representative,10,Richard J. Allen,Republican,111496
Michigan,1988,Representative,10,Frederick J. Dechow,Libertarian,2530
Michigan,1988,Representative,10,David Isaac,American Independent,1254
Michigan,1988,Representative,10,,Write-in,10
Michigan,1988,Representative,11,Dan Dorrity,Democrat,75515
Michigan,1988,Representative,11,Bob Davis,Republican,146205
Michigan,1988,Representative,11,John C. Stariha,American Independent,1363
Michigan,1988,Representative,11,,Write-in,26
Michigan,1988,Representative,12,David E. Bonior,Democrat,112698
Michigan,1988,Representative,12,Kirk Walsh,Republican,90931
Michigan,1988,Representative,12,,Write-in,8
Michigan,1988,Representative,13,George W. Crockett Jr.,Democrat,79719
Michigan,1988,Representative,13,M. Michael Hurd,Republican,6473
Michigan,1988,Representative,13,Robert W. Roddis,Libertarian,836
Michigan,1988,Representative,13,,Write-in,32
Michigan,1988,Representative,14,Dennis M. Hertel,Democrat,90362
Michigan,1988,Representative,14,Vic Caputo,Republican,78395
Michigan,1988,Representative,14,John D. Litle,Libertarian,904
Michigan,1988,Representative,14,,Write-in,2
Michigan,1988,Representative,15,William D. Ford,Democrat,113492
Michigan,1988,Representative,15,Gerald R. Carlson,Republican,53046
Michigan,1988,Representative,15,Judi C. Fuhrman,American Independent,1175
Michigan,1988,Representative,15,,Write-in,82
Michigan,1988,Representative,16,John D. Dingell,Democrat,105844
Michigan,1988,Representative,16,Ronnie G. Seay,Republican,42735
Michigan,1988,Representative,16,R. Scott Davidson,Libertarian,1810
Michigan,1988,Representative,16,Ronald Lee Slote,American Independent,1069
Michigan,1988,Representative,16,,Write-in,21
Michigan,1988,Representative,17,William M. Brodhead,Democrat,127525
Michigan,1988,Representative,17,L. Patterson,Republican,44313
Michigan,1988,Representative,17,William B. Krebaum,Libertarian,2667
Michigan,1988,Representative,17,,Write-in,21
Michigan,1988,Representative,18,Jim Blanchard,Democrat,135795
Michigan,1988,Representative,18,Betty J. Suida,Republican,68375
Michigan,1988,Representative,18,Bette Erwin,Libertarian,2323
Michigan,1988,Representative,18,Howard L. Neal,American Independent,1473
Michigan,1988,Representative,18,,Write-in,1
Michigan,1982,House,2,Kathleen F. O'Reilly,Democrat,83550
Michigan,1982,House,2,Carl D. Pursell,Republican,115562
Michigan,1982,House,2,James L. Hudler,Libertarian,1464
Michigan,1982,House,2,John L. Wagner,American Independent,1214
Michigan,1982,House,2,Other,Write-in,11
Michigan,1982,House,3,Howard Wolpe,Democrat,113080
Michigan,1982,House,3,James S. Gilmore,Republican,102531
Michigan,1982,House,3,Charles Todd,Libertarian,891
Michigan,1982,House,3,Susan K. Wells,American Independent,843
Michigan,1982,House,3,Other,Write-in,9
Michigan,1988,Representative,4,Lyndon G. Furst,Democrat,47777
Michigan,1988,Representative,4,Dave Stockman,Republican,148950
Michigan,1988,Representative,4,Bruce A. Smith,Libertarian,915
Michigan,1988,Representative,4,Robert Drenkhahn,American Independent,6
Michigan,1988,Representative,4,,Write-in,1
Michigan,1988,Representative,5,Dale R. Sprik,Democrat,101737
Michigan,1988,Representative,5,Harold S. Sawyer,Republican,118061
Michigan,1988,Representative,5,Tom H. Smith,Libertarian,2321
Michigan,1988,Representative,5,,Write-in,39
Michigan,1988,Representative,6,Bob Carr,Democrat,108548
Michigan,1988,Representative,6,Jim Dunn,Republican,111272
Michigan,1988,Representative,6,,Write-in,6
Michigan,1988,Representative,7,Dale E. Kildee,Democrat,147280
Michigan,1988,Representative,7,Dennis L. Berry,Libertarian,11507
Michigan,1988,Representative,7,,Write-in,16
Michigan,1988,Representative,8,Bob Traxler,Democrat,124155
Michigan,1988,Representative,8,Norman R. Hughes,Republican,77009
Michigan,1988,Representative,8,Sheila M. Hart,Libertarian,3230
Michigan,1988,Representative,8,,Write-in,7
Michigan,1988,Representative,9,Guy Vander Jagt,Republican,168713
Michigan,1988,Representative,9,Marshall A. Tufts,American Independent,5985
Michigan,1988,Representative,9,,Write-in,78
Michigan,1982,President,,,,1661532
Michigan,1982,President,,,,1915225
Michigan,1982,President,,,,275223
Michigan,1982,President,,,,41597
Michigan,1982,President,,,,11930
Michigan,1982,President,,,,3282
Michigan,1982,President,,,,956
Michigan,1990,Presidential,,,,1929661
Michigan,1990,Presidential,,,,1771912
Michigan,1990,Presidential,,,,144585
Michigan,1880,Presidential,,,,464288
Michigan,1980,Presidential,,,,1915225
Michigan,1980,Presidential,,,,1661532
Minnesota,1972,Presidential,,,,67273
Minnesota,1974,Presidential,,,,102968
Minnesota,1976,Presidential,,,,130282
Minnesota,1978,Presidential,,,,119413
Minnesota,1980,Presidential,,,,113113
Minnesota,1982,Presidential,,,,142923
Minnesota,1984,Presidential,,,,264220
Minnesota,1986,Presidential,,,,506173
Minnesota,1990,Presidential,,,,1109659
Minnesota,1990,Presidential,,,,1020438
Minnesota,1990,Presidential,,,,257704
Minnesota,1880,Presidential,,,,150880
Minnesota,1980,Presidential,,,,873241
Minnesota,1980,Presidential,,,,954174
Mississippi,1880,Presidential,,,,130429
Mississippi,1980,Presidential,,,,441089
Mississippi,1980,Presidential,,,,429281
Missouri,1990,Presidential,,,,811159
Missouri,1990,Presidential,,,,811088
Missouri,1990,Presidential,,,,72824
Missouri,1880,Presidential,,,,397371
Missouri,1980,Presidential,,,,1074181
Missouri,1980,Presidential,,,,931182
Montana,1990,Presidential,,,,166936
Montana,1990,Presidential,,,,144044
Montana,1990,Presidential,,,,55517
Montana,1980,Presidential,,,,206814
Montana,1980,Presidential,,,,118032
NEBRASKA,1980,House,1,Rex S. Story,Democratic,43605
NEBRASKA,1980,House,1,Doug Bereuter,Republican,160705
NEBRASKA,1980,House,1,,Write-in,31
NEBRASKA,1980,House,2,Richard M. Fellman,Democratic,88843
NEBRASKA,1980,House,2,Hal Daub,Republican,107736
NEBRASKA,1980,House,2,Susan K. Putney,Libertarian,6247
NEBRASKA,1980,House,2,,Write-in,224
NEBRASKA,1980,House,3,Stan Ditus,Democratic,34967
NEBRASKA,1980,House,3,Virginia Smith,Republican,182887
NEBRASKA,1980,House,3,,Write-in,16
NEBRASKA,1980,Presidential,,,,166424
NEBRASKA,1980,Presidential,,,,419214
NEBRASKA,1980,Presidential,,,,44854
NEBRASKA,1980,Presidential,,,,9041
NEVADA,1980,Presidential,,,,66666
NEVADA,1980,Presidential,,,,155017
NEVADA,1980,Presidential,,,,17651
NEVADA,1980,Presidential,,,,4358
NEVADA,1980,Senate,,Mary Gojack,Democratic,92129
NEVADA,1980,Senate,,Paul Laxalt,Republican,144224
NEVADA,1980,Senate,,Allen Hacker,Libertarian,6920
NEVADA,1980,House,,Jim Santini,Democratic,165107
NEVADA,1980,House,,Vince Saunders,Republican,63163
NEVADA,1980,House,,Harry Joe Mangrum,Libertarian,7759
NEW HAMPSHIRE,1982,HOUSE,1,Norman E. D'Amours,Democratic,114061
NEW HAMPSHIRE,1982,HOUSE,1,Marshall W. Cobleigh,Republican,73565
NEW HAMPSHIRE,1982,HOUSE,1,Write-in,Write-in,20
NEW HAMPSHIRE,1982,HOUSE,2,Maurice L. Arel,Democratic,63350
NEW HAMPSHIRE,1982,HOUSE,2,Judd Gregg,Republican,113304
NEW HAMPSHIRE,1982,HOUSE,2,Write-in,Write-in,25
NEW HAMPSHIRE,1982,PRESIDENT,,,,108864
NEW HAMPSHIRE,1982,PRESIDENT,,,,221705
NEW HAMPSHIRE,1982,PRESIDENT,,,,49693
NEW HAMPSHIRE,1982,PRESIDENT,,,,2064
NEW HAMPSHIRE,1982,PRESIDENT,,,,1320
NEW HAMPSHIRE,1982,PRESIDENT,,,,129
NEW HAMPSHIRE,1982,PRESIDENT,,,,76
NEW HAMPSHIRE,1982,PRESIDENT,,,,71
NEW HAMPSHIRE,1982,PRESIDENT,,,,68
NEW HAMPSHIRE,1982,SENATE,,John A. Durkin,Democratic,179455
NEW HAMPSHIRE,1982,SENATE,,Warren Rudman,Republican,195559
NEW HAMPSHIRE,1982,SENATE,,Write-in,Write-in,46
NEW JERSEY,1982,HOUSE,1,James J. Florio,Democratic,147352
NEW JERSEY,1982,HOUSE,1,Scott L. Sibert,Republican,42154
NEW JERSEY,1982,HOUSE,1,Thomas S. Watson Jr.,Independent,1464
NEW JERSEY,1982,HOUSE,1,Ronald K. Wishart,Libertarian,1029
NEW JERSEY,1982,HOUSE,1,Julius Levin,Socialist Labor,219
NEW JERSEY,1990,HOUSE,10,Peter W. Rodino Jr.,Democrat,76154
NEW JERSEY,1990,HOUSE,10,Everett J. Jennings,Republican,11778
NEW JERSEY,1990,HOUSE,10,Christine Keno,Human Rights Ratification,542
NEW JERSEY,1990,HOUSE,10,Frankie Lee Scott,Youth Against Draft,281
NEW JERSEY,1990,HOUSE,10,Ronald Regan,Libertarian,271
NEW JERSEY,1990,HOUSE,10,Christine Hildebrand,Socialist Workers,219
NEW JERSEY,1990,HOUSE,11,Joseph G. Minish,Democrat,106155
NEW JERSEY,1990,HOUSE,11,Robert A. Davis,Republican,57772
NEW JERSEY,1990,HOUSE,11,Jon Britton,Socialist Workers,1650
NEW JERSEY,1990,HOUSE,11,Robert G. Trugman,The Independent Alternative,1630
NEW JERSEY,1990,HOUSE,11,Richard S. Roth,Libertarian,817
NEW JERSEY,1990,HOUSE,12,Rose Zeidwerg Monyek,Democrat,36577
NEW JERSEY,1990,HOUSE,12,Matthew J. Rinaldo,Republican,134973
NEW JERSEY,1990,HOUSE,12,David-Leif Jensen,Independent For Congress,2358
NEW JERSEY,1990,HOUSE,12,William Vandersteel,Libertarian,1118
NEW JERSEY,1990,HOUSE,13,Dave Stickle,Democrat,56251
NEW JERSEY,1990,HOUSE,13,Jim Courter,Republican,152862
NEW JERSEY,1990,HOUSE,13,John S. Schafer,Libertarian,4260
NEW JERSEY,1990,HOUSE,14,Frank J. Guarini,Democrat,86921
NEW JERSEY,1990,HOUSE,14,Dennis Teti,Republican,45906
NEW JERSEY,1990,HOUSE,14,Jonathan Steele,Libertarian,1765
NEW JERSEY,1990,HOUSE,14,Kenneth Famularo,Action Talks,1138
NEW JERSEY,1980,HOUSE,15,Bernard J. Dwyer,Democrat,92457
NEW JERSEY,1980,HOUSE,15,William J. O'Sullivan Jr.,Republican,75812
NEW JERSEY,1980,HOUSE,15,Ira W. Mintz,People's Independent Coalition,2937
NEW JERSEY,1980,HOUSE,15,Charles Hart,Libertarian,1865
NEW JERSEY,1990,HOUSE,2,William J. Hughes,Democrat,135437
NEW JERSEY,1990,HOUSE,2,Beech N. Fox,Republican,97072
NEW JERSEY,1990,HOUSE,2,Robert C. Rothhouse,Libertarian,2328
NEW JERSEY,1990,HOUSE,2,Adele Frisch,Socialist Labor,939
NEW JERSEY,1990,HOUSE,3,James J. Howard,Democrat,106269
NEW JERSEY,1990,HOUSE,3,Marie Sheehan Muhler,Republican,104184
NEW JERSEY,1990,HOUSE,3,Tom Palven,Libertarian,1497
NEW JERSEY,1990,HOUSE,3,Lawrence D. Erickson,Socialist,643
NEW JERSEY,1990,HOUSE,3,L. James Wilson,J.E.B. Party Inc.,284
NEW JERSEY,1990,HOUSE,4,Frank Thompson Jr.,Democrat,68480
NEW JERSEY,1990,HOUSE,4,Christopher H. Smith,Republican,95444
NEW JERSEY,1990,HOUSE,4,Jack Moyers,Libertarian,2801
NEW JERSEY,1990,HOUSE,4,Paul B. Rizzo,No Slogan,1776
NEW JERSEY,1990,HOUSE,5,Kieran P. Pillion Jr.,Democrat,41269
NEW JERSEY,1990,HOUSE,5,Millicent Fenwick,Republican,156019
NEW JERSEY,1990,HOUSE,5,Carl R. Samson,Libertarian,2465
NEW JERSEY,1990,HOUSE,5,Jasper C. Gould,Contempt of Court,1549
NEW JERSEY,1990,HOUSE,6,Lewis M. Weinstein,Democrat,92227
NEW JERSEY,1990,HOUSE,6,Edwin B. Forsythe,Republican,125792
NEW JERSEY,1990,HOUSE,6,Virginia A. Flynn,Libertarian,2165
NEW JERSEY,1990,HOUSE,6,John Kinnevy III,Citizens,1848
NEW JERSEY,1990,HOUSE,6,Donald L. Smith,Constitution,666
NEW JERSEY,1990,HOUSE,6,Bernardo S. Doganiero,Socialist Labor,556
NEW JERSEY,1990,HOUSE,7,Andrew Maguire,Democrat,99737
NEW JERSEY,1990,HOUSE,7,Marge Roukema,Republican,108760
NEW JERSEY,1990,HOUSE,7,Patrick Randazzo,Pro-Life Independent,3594
NEW JERSEY,1990,HOUSE,7,Robert Shapiro,Libertarian,1640
NEW JERSEY,1990,HOUSE,7,Martin E. Wendelken,Independent,612
NEW JERSEY,1990,HOUSE,8,Robert A. Roe,Democrat,95493
NEW JERSEY,1990,HOUSE,8,William R. Cleveland,Republican,44625
NEW JERSEY,1990,HOUSE,8,Donna Rabel,Socialist Labor,1209
NEW JERSEY,1990,HOUSE,8,Michael Horowitz,Libertarian,874
NEW JERSEY,1990,HOUSE,9,Gabriel M. Ambrosio,Democrat,75321
NEW JERSEY,1990,HOUSE,9,Harold C. Hollenbeck,Republican,116128
NEW JERSEY,1990,HOUSE,9,Henry Koch,Libertarian,2290
NEW JERSEY,1990,HOUSE,9,Herbert H. Shaw,Politicians Are Crooks,1588
NEW JERSEY,1990,HOUSE,9,Edward G. Davis,Citizens,1177
NEW JERSEY,1982,PRESIDENT,,,,1147364
NEW JERSEY,1982,PRESIDENT,,,,1546557
NEW JERSEY,1982,PRESIDENT,,,,234632
NEW JERSEY,1982,PRESIDENT,,,,20632
NEW JERSEY,1982,PRESIDENT,,,,8385
NEW JERSEY,1982,PRESIDENT,,,,3927
NEW JERSEY,1982,PRESIDENT,,,,3694
NEW JERSEY,1982,PRESIDENT,,,,2555
NEW JERSEY,1982,PRESIDENT,,,,2198
NEW JERSEY,1982,PRESIDENT,,,,1973
NEW JERSEY,1982,PRESIDENT,,,,1718
NEW JERSEY,1982,PRESIDENT,,,,1288
NEW JERSEY,1982,PRESIDENT,,,,923
NEW MEXICO,1980,HOUSE,1,Bill Richardson,Democrat,120903
NEW MEXICO,1980,HOUSE,1,Manuel Lujan Jr.,Republican,125910
NEW MEXICO,1982,HOUSE,2,David W. King,Democratic,55085
NEW MEXICO,1982,HOUSE,2,Joseph R. Skeen,Republican,61564
NEW MEXICO,1982,HOUSE,2,Dorothy Runnels,Unaffiliated,45343
NEW MEXICO,1980,PRESIDENTIAL,,,,167826
NEW MEXICO,1980,PRESIDENTIAL,,,,226779
NEW MEXICO,1980,PRESIDENTIAL,,,,29459
NEW MEXICO,1980,PRESIDENTIAL,,,,4365
NEW MEXICO,1980,PRESIDENTIAL,,,,2202
NEW MEXICO,1980,PRESIDENTIAL,,,,1281
NEW MEXICO,1980,PRESIDENTIAL,,,,325
NEW YORK,1982,HOUSE,1,Thomas A. Twomey,Democratic,85629
NEW YORK,1982,HOUSE,1,William Carney,Republican,91647
NEW YORK,1982,HOUSE,1,Richard M. Cummings,Liberal,3644
NEW YORK,1982,House,10,Mario Biaggi,Democrat,57804
NEW YORK,1982,House,10,,Republican,35089
NEW YORK,1982,House,10,,Liberal,2429
NEW YORK,1982,House,10,Joseph P. Cavanna,Conservative,3942
NEW YORK,1982,House,10,Michael F. Mari,Right-to-Life,1654
NEW YORK,1982,House,11,James H. Scheuer,Democrat,69922
NEW YORK,1982,House,11,,Liberal,2876
NEW YORK,1982,House,11,Andrew E. Carlan,Republican,19128
NEW YORK,1982,House,11,,Conservative,3868
NEW YORK,1982,House,11,,Right-to-Life,2428
NEW YORK,1982,House,12,Shirley Chisholm,Democrat,34611
NEW YORK,1982,House,12,,Liberal,835
NEW YORK,1982,House,12,Charles Gibbs,Republican,3372
NEW YORK,1982,House,12,Ralph J. Carrano,Conservative,1344
NEW YORK,1982,House,12,Joseph Caesar,Right-to-Life,527
NEW YORK,1982,House,13,Stephen J. Solarz,Democrat,77704
NEW YORK,1982,House,13,,Liberal,4250
NEW YORK,1982,House,13,Harry DeMell,Republican,16813
NEW YORK,1982,House,13,,Conservative,2723
NEW YORK,1982,House,13,Brendan J. Connolly,Right-to-Life,1666
NEW YORK,1982,House,14,Frederick W. Richmond,Democrat,42929
NEW YORK,1982,House,14,,Liberal,2100
NEW YORK,1982,House,14,Christopher Lovell,Republican,7154
NEW YORK,1982,House,14,,Conservative,1103
NEW YORK,1982,House,14,Moses S. Harris,New Alliance,4151
NEW YORK,1982,House,14,Keith E. Jones,Socialist Workers,1086
NEW YORK,1982,House,14,Roy G. McKenzie,Right-to-Life,639
NEW YORK,1982,House,15,Leo C. Zeferetti,Democrat,49684
NEW YORK,1982,House,15,Paul M. Atanasio,Republican,37709
NEW YORK,1982,House,15,,Conservative,5501
NEW YORK,1982,House,15,,Right-to-Life,3257
NEW YORK,1982,House,15,Peter A. McNeill,Liberal,2825
NEW YORK,1982,House,16,Charles E. Schumer,Democrat,64536
NEW YORK,1982,House,16,,Liberal,2807
NEW YORK,1982,House,16,Theodore Silverman,Republican,13860
NEW YORK,1982,House,16,,Conservative,3190
NEW YORK,1982,House,16,Mary B. Spalding,Right-to-Life,2533
NEW YORK,1982,House,17,John M. Murphy,Democrat,46178
NEW YORK,1982,House,17,,Right-to-Life,4776
NEW YORK,1982,House,17,Guy V. Molinari,Republican,57810
NEW YORK,1982,House,17,,Conservative,11763
NEW YORK,1982,House,17,Mary T. Codd,Liberal,25118
NEW YORK,1982,House,18,Mark J. Green,Democrat,62598
NEW YORK,1982,House,18,,Liberal,6188
NEW YORK,1982,House,18,Bill Green,Republican,87286
NEW YORK,1982,House,18,,Independent Neighbors,4055
NEW YORK,1982,House,18,Arthur L. Washburn Jr.,Right-to-Life,1073
NEW YORK,1982,House,19,Charles B. Rangel,Democrat,72995
NEW YORK,1982,House,19,,Republican,7335
NEW YORK,1982,House,19,,Liberal,3732
NEW YORK,1982,House,19,Marjorie Garvey,Conservative,1940
NEW YORK,1982,House,19,,Right-to-Life,682
NEW YORK,1982,House,19,Reba Williams Dixon,Socialist Workers,692
NEW YORK,1982,HOUSE,2,Thomas J. Downey,Democratic,84085
NEW YORK,1982,HOUSE,2,Louis J. Modica,Republican,51256
NEW YORK,1982,House,20,Theodore S. Weiss,Democrat,79356
NEW YORK,1982,House,20,,Liberal,7098
NEW YORK,1982,House,20,James E. Greene,Republican,15350
NEW YORK,1982,House,20,David I. Caplan,Conservative,2240
NEW YORK,1982,House,20,Robert E. Massi,Socialist Labor,885
NEW YORK,1982,House,21,Robert Garcia,Democrat,29731
NEW YORK,1982,House,21,,Republican,1583
NEW YORK,1982,House,21,,Liberal,559
NEW YORK,1982,House,21,Lodie R. Cordero,Right-to-Life,313
NEW YORK,1982,House,21,Gina A. Aceto,Conservative,272
NEW YORK,1982,House,22,Jonathan B. Bingham,Democrat,63178
NEW YORK,1982,House,22,,Liberal,3123
NEW YORK,1982,House,22,Robert Black,Republican,9943
NEW YORK,1982,House,22,James J. Whalen,Conservative,2771
NEW YORK,1982,House,23,Peter A. Peyser,Democrat,85749
NEW YORK,1982,House,23,Andrew A. Albanese,Republican,54866
NEW YORK,1982,House,23,,Conservative,11905
NEW YORK,1982,House,24,Richard L. Ottinger,Democrat,100182
NEW YORK,1982,House,24,Joseph W. Christiana,Republican,52921
NEW YORK,1982,House,24,,Conservative,8757
NEW YORK,1982,House,24,,Right-to-Life,5011
NEW YORK,1982,House,24,Richard O. Reyes,Liberal,1682
NEW YORK,1982,House,25,Gunars M. Ozols,Democrat,37369
NEW YORK,1982,House,25,Hamilton Fish Jr.,Republican,136619
NEW YORK,1982,House,25,,Conservative,22317
NEW YORK,1982,House,26,Eugene R. Victor,Democrat,34906
NEW YORK,1982,House,26,Eugene R. Victor,Liberal,2559
NEW YORK,1982,House,26,Benjamin A. Gilman,Republican,137159
NEW YORK,1982,House,26,Edmond W. Farrell,Right-to-Life,8766
NEW YORK,1982,House,26,Tom Goonan,Free Libertarian,1292
NEW YORK,1982,House,27,Matthew F. McHugh,Democrat,103863
NEW YORK,1982,House,27,Neil T. Wallace,Republican,75892
NEW YORK,1982,House,27,Neil T. Wallace,Conservative,7204
NEW YORK,1982,House,27,Louis F. Muenkel,Right-to-Life,1719
NEW YORK,1982,House,28,Samuel S. Stratton,Democrat,164088
NEW YORK,1982,House,28,Frank Wicks,Republican,37504
NEW YORK,1982,House,28,Mary A. Bradt,Conservative,4570
NEW YORK,1982,House,28,Mary A. Bradt,Right-to-Life,2897
NEW YORK,1982,House,28,Patricia Mayberry,Socialist Worker,1196
NEW YORK,1982,House,29,Rodger L. Hurley,Democrat,65562
NEW YORK,1982,House,29,Rodger L. Hurley,Liberal,5135
NEW YORK,1982,House,29,Gerald B. H. Solomon,Republican,124156
NEW YORK,1982,House,29,Gerald B. H. Solomon,Conservative,12180
NEW YORK,1982,House,29,Gerald B. H. Solomon,Right-to-Life,5295
NEW YORK,1982,House,3,Jerome A. Ambro Jr.,Democrat,75389
NEW YORK,1982,House,3,,Right-to-Life,8000
NEW YORK,1982,House,3,Gregory W. Carman,Republican,74368
NEW YORK,1982,House,3,,Conservative,13084
NEW YORK,1982,House,3,John T. Meehan,Liberal,4316
NEW YORK,1982,House,30,Mary Anne Krupsak,Democrat,50635
NEW YORK,1982,House,30,Mary Anne Krupsak,Liberal,4261
NEW YORK,1982,House,30,David O'B. Martin,Republican,101496
NEW YORK,1982,House,30,David O'B. Martin,Conservative,3512
NEW YORK,1982,House,30,John R. Zagame,Right-to-Life,7985
NEW YORK,1982,House,31,Irving A. Schwartz,Democrat,37265
NEW YORK,1982,House,31,Irving A. Schwartz,Liberal,2323
NEW YORK,1982,House,31,Donald J. Mitchell,Republican,128397
NEW YORK,1982,House,31,Donald J. Mitchell,Right-to-Life,7579
NEW YORK,1982,House,32,Jeffrey S. Brooks,Democrat,52407
NEW YORK,1982,House,32,Jeffrey S. Brooks,Liberal,4128
NEW YORK,1982,House,32,George C. Wortley,Republican,98498
NEW YORK,1982,House,32,George C. Wortley,Conservative,9630
NEW YORK,1982,House,32,Peter J. DeGiorgio,Right-to-Life,11378
NEW YORK,1982,House,32,James Northrup,Free Libertarian,2316
NEW YORK,1982,House,33,Delores M. Reed,Democrat,36941
NEW YORK,1982,House,33,Delores M. Reed,Liberal,2601
NEW YORK,1982,House,33,Gary A. Lee,Republican,119493
NEW YORK,1982,House,33,Gary A. Lee,Conservative,13342
NEW YORK,1982,House,33,William L. Jones,Right-to-Life,2898
NEW YORK,1982,House,34,James Toole,Democrat,37883
NEW YORK,1982,House,34,Frank Horton,Republican,135275
NEW YORK,1982,House,34,Clyde O. Benoy,Conservative,5829
NEW YORK,1982,House,34,William Bastuk,Right-to-Life,3178
NEW YORK,1982,House,34,David D. Hoesly,Free Libertarian,2627
NEW YORK,1982,House,35,John M. Owens,Democrat,39214
NEW YORK,1982,House,35,John M. Owens,Conservative,5540
NEW YORK,1982,House,35,Barber B. Conable Jr.,Republican,127523
NEW YORK,1982,House,35,Bernard M. O'Connor,Right-to-Life,3772
NEW YORK,1982,House,35,Lydia Bayoneta,Workers World,625
NEW YORK,1982,House,36,John J. LaFalce,Democrat,115334
NEW YORK,1982,House,36,John J. LaFalce,Liberal,7595
NEW YORK,1982,House,36,H. William Feder,Republican,41756
NEW YORK,1982,House,36,H. William Feder,Conservative,4150
NEW YORK,1982,House,36,H. William Feder,Right-to-Life,2522
